business_id,name,address,city,state,postal_code,latitude,longitude,stars,categories
qC8Whdafj7-DQ29b7Rlcdw,Burrito Bandido,227 N Maryland Ave,Wilmington,DE,19804,39.731148,-75.582671,4.5,"Mexican, Restaurants"
2DTkzhmMpv5fIPKheePClA,Shaya,4213 Magazine St,New Orleans,LA,70115,29.9211379,-90.099559,4.5,"Mediterranean, Middle Eastern, Restaurants, Desserts, Food, Kosher, American (New)"
iaZavx63kGEoiqAmMuOSew,Las Rancheritas,3956 N 5th St,Philadelphia,PA,19140,40.0118579,-75.1361246,3.0,"Mexican, Restaurants"
RHhhGUVX7QKLxEEFL3OEWg,Mama's Famous Pizza & Heros,"4500 E Speedway Blvd, Ste 79",Tucson,AZ,85712,32.2354554111,-110.8965969086,3.0,"Pizza, Restaurants, Italian"
ySn36gFeTJ0fR8CG-Q2DuA,Smokey Bones,8020 Citrus Park Dr,Tampa,FL,33625,28.065583,-82.57166,3.5,"Barbeque, Restaurants, Burgers, American (Traditional), Chicken Wings"
OkyiiyLbPCM0HVGp3jps2Q,El Jaliciense Mexican Restaurant,3225 Gallatin Pike,Nashville,TN,37216,36.2072781,-86.736221,4.0,"Health Markets, Food, Specialty Food, Restaurants, Mexican"
grVoVN3n0M7IV1jRUiHWHQ,BurgerBarr,"508 Hurffville - Cross Keys Rd, Ste 13",Sewell,NJ,08080,39.73975,-75.0773,4.5,"Burgers, American (Traditional), American (New), Restaurants"
hYPKB8tm4YIz0K4qm-y_6A,Puccino's Coffee,3000 Metairie Rd,Metairie,LA,70001,29.9777913609,-90.1533822124,2.5,"Food, Breakfast & Brunch, Restaurants, Coffee & Tea, Desserts"
39Vq4--74ljOpcFqn6vbGw,Frog Commissary,222 N 20th St,Philadelphia,PA,19103,39.9582109,-75.1731347,5.0,"Caterers, Restaurants, Event Planning & Services"
IzshPfwjbTkcwA87_GYCIw,Asian Legend Vietnamese Cuisine,844 W Main St,Lansdale,PA,19446,40.247482,-75.293866,4.0,"Restaurants, Vietnamese"
IHfYaBYbfALuOBuspQ5uig,Tubby's Q and Smokehouse,5740 7th St,Zephyrhills,FL,33542,28.2413285,-82.1845977,4.5,"Restaurants, Barbeque"
v22_o4QdnXqLaXSO9MZE7Q,1 In Town,240 S Dupont Hwy,New Castle,DE,19720,39.6558084925,-75.61476348,4.5,"African, Restaurants, Food"
XYaOXB1i1zT2zAWreYbX0g,Blue Collar Coffee Co.,"850 Massachusetts Ave, Ste 104",Indianapolis,IN,46204,39.7790868,-86.1433955,3.5,"Coffee & Tea, Breakfast & Brunch, Food, Bakeries, Restaurants"
DB36BjmWWPkWqESu9tjIaQ,Ciao's Italian Grill & Pizzeria,200 University Plz,Newark,DE,19702,39.666334,-75.668127,3.0,"Pizza, Restaurants, Italian"
Q61bxdqtRdTyxNPhbgV6Hg,Chucks Alibi,1001 Cottman Ave,Philadelphia,PA,19111,40.0614476,-75.0833465,2.0,"Restaurants, Seafood, American (New), Steakhouses"
I6m2ToW_-7mGaX0oY2TG8g,Crunchy Chickadees,4500 N Oracle Rd,Tucson,AZ,85705,32.2885001,-110.9741348,4.0,"Restaurants, Fast Food"
s0yq79nfOrJEYoGKQLoxkg,Greenland Grill,2205 Collier Pkwy,Land O' Lakes,FL,34639,28.1887355,-82.4379589,4.5,"American (Traditional), Arabic, Mediterranean, Restaurants, Kebab, Falafel, Middle Eastern"
7BPPs1Jzx8hMBDgMJYpwfQ,Plaza Vazquez,1642 W High St,Stowe,PA,19464,40.2463424,-75.6908967,4.0,"Vegan, Tacos, Restaurants, Mexican"
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,"Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek"
dN2Bg65U8AcPmKG1RSYYfw,Shari's - Boise,8521 W Franklin Rd,Boise,ID,83709,43.60465296,-116.28790379,2.5,"Breakfast & Brunch, Diners, Restaurants, American (Traditional)"
Lb2IksLafq3ay-Rxoq80Vw,Station Tap,4201 Ferne Blvd,Drexel Hill,PA,19026,39.9488525391,-75.3061904907,4.0,"Pubs, Nightlife, Bars, Restaurants, Gastropubs, Beer Bar"
cUvwzWvx1rNJ2wZ8hEyNaA,The Violetwood Cafe,1552 Haines Rd,Levittown,PA,19055,40.1356022,-74.832174,4.0,"Breakfast & Brunch, Restaurants, Cafes, Diners"
aDd5-AAWriJscf2dTdGOCA,Manila Eats,10621 Tucker Jones Rd,Riverview,FL,33578,27.827429,-82.330578,4.5,"Restaurants, Filipino"
s3YEPs10z9r2ubqEhr8JeA,Golden Chopsticks Chinese Restaurant,612 E Main St,Lansdale,PA,19446,40.2335232,-75.2720709,3.5,"Restaurants, Chinese"
Og1HekJMHKqsvtWaUp9V8g,Flying Monkey Bakery,12th St & Arch St,Philadelphia,PA,19176,39.953807711,-75.1586299373,3.5,"Food, Restaurants, Desserts, Local Flavor"
M6qDX8HZS7gOJ_pBOAih1g,Royal Boucherie,52 S 2nd St,Philadelphia,PA,19106,39.9487583,-75.1440827,4.0,"Live/Raw Food, Restaurants, Brasseries, American (Traditional), Bars, Nightlife"
pqcYTOo8kMYoNt4fjOm_vQ,Gangchu,6618 N Nebraska Ave,Tampa,FL,33604,28.0076371,-82.4516225,4.0,"Bars, Chicken Wings, Cocktail Bars, Nightlife, Restaurants, Asian Fusion, Korean"
eKP7qI08J0zHXuXDAX9Hvg,Bear's Den,6515 Wydown Blvd,Saint Louis,MO,63105,38.6458878937,-90.3124726184,3.5,"Burgers, Mexican, American (Traditional), Restaurants, Bakeries, Food"
Q2ovEKNEIarxX67c9u2mIA,Luly's Kitchen Latin Flavor,"1250 Bethlehem Pike, Unit K",Hatfield,PA,19440,40.2870076,-75.2662266,5.0,"Latin American, Dominican, Restaurants, Spanish, Caribbean"
ewxyY5ppLC5VEMitAkvyCA,Kristina's Cafe,3590 34th St N,Saint Petersburg,FL,33713,27.804424,-82.679719,4.0,"American (Traditional), Restaurants, Diners"
-BWNwPx6dtSRXXqFnCgO5Q,Q's Billiards & Eatery,6570 W Fairview Ave,Boise,ID,83704,43.6194491737,-116.2633013492,3.5,"Pool Halls, Restaurants, Bars, Nightlife, Burgers, Food, Sports Bars, Beer, Wine & Spirits"
gn-cKosD0dXX3Mw-g7B1QA,Pine Room,1102 Perry St,Saint Charles,MO,63301,38.7810316,-90.4976343,4.0,"Nightlife, Restaurants, American (New)"
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,776 S 4th St,Philadelphia,PA,19147,39.938371,-75.1501031,4.0,"Delis, Convenience Stores, Restaurants, Cafes, Food"
scMBCVdRaWSi9yjmv5QioQ,Select Crawfish Company,2604 Magazine St,New Orleans,LA,70130,29.9269116,-90.0808455,5.0,"Restaurants, Food, Seafood Markets, Seafood, Specialty Food, Caterers, Event Planning & Services"
J0hd-e35r5QeTTywf1-XEg,Avlos Greek Cuisine,258 Bridge St,Phoenixville,PA,19460,40.1335209,-75.5182755,4.5,"Mediterranean, Salad, Food, Soup, Tapas/Small Plates, Restaurants, Greek"
3CdKup6WUOQI3LmOH7PhdA,Raspados La perla Jalisco,469 E Plumb Ln,Reno,NV,89502,39.506157,-119.797141,4.5,"Mexican, Restaurants, Juice Bars & Smoothies, Food, Shaved Ice"
uAlZsR2u3sArs6vuuHl0mQ,Augusta Grille,1612 N Dupont Hwy,New Castle,DE,19720,39.697255,-75.567608,3.5,"Steakhouses, American (New), Southern, Restaurants, Breakfast & Brunch, American (Traditional)"
kKPJLiHIr9Gd9sYs3GhxDQ,Brick & Mortar,539 Central Ave,Saint Petersburg,FL,33701,27.7713489,-82.6410526,4.5,"Nightlife, Bars, American (New), Restaurants, Wine Bars"
S2doox8ymy89gyQlXIXOig,Rodriguez Peruvian Restaurant,"41 Clementon Rd, Unit 301",Berlin,NJ,08009,39.79993,-74.94051,4.5,"Restaurants, Latin American, Peruvian"
fHvN3oKkfnC4Dqr6-nX3ww,Westside Pub,1212 S Girls School Rd,Indianapolis,IN,46231,39.749327,-86.289001,4.5,"Restaurants, Pizza, Sandwiches, Bars, Soup, Burgers, Nightlife"
dz2tAqvghPbGT7PRJ_vf3A,Righteous Tap House,1548 Shadyside Rd,West Chester,PA,19380,39.9641066,-75.7143882,4.0,"American (Traditional), Nightlife, Food, Beer, Wine & Spirits, Pubs, Beer Bar, Bars, Gastropubs, Beer Gardens, Restaurants"
tM-ObyoUno83kylE283iXw,A Taste of Britain,503 W Lancaster Ave,Wayne,PA,19087,40.0463084058,-75.4024868021,4.5,"Food, Event Planning & Services, Caterers, American (Traditional), Cafes, Restaurants, British, Tea Rooms"
2zocwC7qMq3LsivPn9Z-Eg,Gryphon Cafe,105 W Lancaster Ave,Wayne,PA,19087,40.044301,-75.388243,4.0,"Restaurants, Coffee Roasteries, Coffee & Tea, Food, Breakfast & Brunch, Sandwiches, Bagels"
dt9YY2_lGCB223wwHOljkA,Heart of Oak Pub,2559 Bogarts Tavern Rd,Buckingham,PA,18912,40.3247752,-75.0619588,4.0,"Pubs, Restaurants, Nightlife, Dive Bars, Italian, Bars"
iteoJ5b-zJHwkIqJsljrSQ,10th Street Baking,1021 W Main St,Belleville,IL,62220,38.5155178,-89.9972132,4.0,"Restaurants, Bakeries, Food"
icJ0Ux9mxjKpzAJdXm67GA,Deli-Grove,1401 S Whitford Rd,West Chester,PA,19380,40.0054061,-75.6345154,4.5,"Cheesesteaks, Delis, Sandwiches, Restaurants"
WO-oh0OYWzlmOYoZmowxkw,Nobu Hibachi Sushi,"401 S Mt Juliet Rd, Ste 155",Mount Juliet,TN,37122,36.1700403147,-86.507357941,2.5,"Sushi Bars, Restaurants, Steakhouses, Japanese"
Phde8iK9NVUClxBZnKuQyg,The Mulberry,1835 Arch St,Philadelphia,PA,19103,39.9556688,-75.1708177,3.0,"American (Traditional), Pizza, Bars, Restaurants, Nightlife"
ZiufdeYh_r6-uykrQRfrTw,Queen Chinese Restaurant,1444 Bethlehem Pike,Flourtown,PA,19031,40.103852,-75.212242,3.5,"Chinese, Restaurants"
F27-fy703U375Dexi81yJA,Angelo's Pizzeria,4814 Parker Rd,Florissant,MO,63033,38.792988,-90.267291,4.0,"Pizza, Italian, Restaurants"
vPcfJ3rm3NpdqVDod2WxLA,China Pearl,2E Summit Sq Shopping Ctr,Langhorne,PA,19047,40.2177843,-74.9265858,1.5,"Japanese, Chinese, Restaurants, Thai"
1rz9dGzG0K-omeL92KL0wA,1000 Degrees Neapolitan Pizzeria,11194 Spring Hill Dr,Spring Hill,FL,34609,28.4611948,-82.5381363,4.0,"Pizza, Restaurants"
gPvGfB8LegnVLF0CIFfBOg,City's Bistro,695 Central Ave,Saint Petersburg,FL,33701,27.7714065,-82.6437021,5.0,"Breakfast & Brunch, Restaurants, Delis, Sandwiches, Wraps"
WLPd-ikGqNuizk_TNjbluA,Caffe D'arte - Boise,860 W Broad St,Boise,ID,83702,43.6138634,-116.2061306,4.5,"Restaurants, Coffee & Tea, Cafes, Food"
KmL7ZYTS5xvbnI5veNZ0uw,Toscos Italian Delight,301 Main St,Red Hill,PA,18076,40.371499,-75.482621,4.5,"Food, Pizza, Restaurants, Italian"
CJVdzc54avW4ZFiB3tTrkg,South Sea Thai Kitchen,1717 Old York Rd,Abington,PA,19001,40.1320534937,-75.1155424118,4.5,"Thai, Restaurants, Pan Asian, Asian Fusion"
un0xxX785wfQfprryh0TjQ,Lucky's Last Chance,4421 Main St,Philadelphia,PA,19127,40.026303576,-75.2255360669,4.5,"Burgers, Pubs, Restaurants, Hot Dogs, Nightlife, Beer, Wine & Spirits, Food, Bars"
5wE4m3XzAAd1gDI6g7AuQA,LaJoy's Coffee Cafe,8909 Lackland Rd,St Louis,MO,63114,38.6995383742,-90.3543884638,4.5,"Cafes, Restaurants"
B4vCJ2B63KkEJSEFL-9Lcw,La Tia & Pancho's Cantina & Grill,140 N Main St,Saint Charles,MO,63301,38.782072489,-90.4808406159,4.0,"Restaurants, Bars, Nightlife, Mexican"
GSIkkoILkDSoM857RyWiMg,Rising Sun Inn,898 Allentown Rd,Telford,PA,18969,40.328308,-75.377923,4.0,"American (New), Restaurants, Burgers, American (Traditional), Breakfast & Brunch"
hhjIp2gGFR2XtoRsScEv3Q,Old English Style Pizza,4163 N 9th St,Philadelphia,PA,19140,40.015633,-75.1408907,2.0,"Restaurants, Pizza"
8R3dfDGtmSxHZ0kBY1XtrA,Bordley House Grille,1520 Tattersall Way,West Chester,PA,19380,39.9522301469,-75.7066672155,4.0,"American (Traditional), Restaurants, Local Flavor"
TMQT3p3jSFOs4-yzUHWBAQ,Patti's Kitchen,6527 Park Blvd N,Pinellas Park,FL,33781,27.839491,-82.7268213,4.5,"Noodles, Restaurants, Thai, Food"
2DC1EdthQpbm59exWUTiwQ,Montella's Pub,25 S Broad St,Lansdale,PA,19446,40.2407922,-75.2842032,3.0,"Restaurants, Sports Bars, Bars, Nightlife, Burgers"
2nH9VeSImqQK_MHWBqYEQA,The Gladwyne Lunch,951 Youngsford Rd,Gladwyne,PA,19035,40.037208,-75.2803892738,4.0,"Restaurants, American (Traditional), Breakfast & Brunch, Sandwiches"
ysAW0b2B5xk1d34L3rwf5Q,Auntie's Soul Food & More,"1006 E Hillsborough Ave, Ste A",Tampa,FL,33604,27.9964065,-82.4496968,3.5,"Restaurants, Soul Food"
SheKIt6Z_h-yzbkU8yjoPA,Tony's Donuts - McKelvey,12218 McKelvey Rd,Maryland Heights,MO,63043,38.7406673,-90.4428118,4.5,"Bakeries, Restaurants, Food, Juice Bars & Smoothies, Coffee & Tea, Donuts"
abvsCLYEOvhsWSlgiTvbCQ,Firefly Cafe and Outpost,12 N Reading Ave,Boyertown,PA,19512,40.3339962,-75.6370292,4.5,"Gluten-Free, Restaurants, Vegetarian, Cafes, Vegan"
P1DkSlegzHKdxJAXe0QevA,Kumo Hibachi Sushi,17 S 43rd St,Philadelphia,PA,19104,39.9571569052,-75.208009522,3.5,"Restaurants, Food Delivery Services, Food, Sushi Bars"
exuQOZA1tvlZbCiheUs1Eg,Chai Mixology,1106 Central Ave,St Petersburg,FL,33705,27.7709352,-82.6501325,4.5,"Poke, Bubble Tea, Food, Vegan, Restaurants, Juice Bars & Smoothies, Coffee & Tea"
TnYCceceDuPeMc_MTHPZRQ,Marinas Pizza & Pasta,12121 W Linebaugh Ave,Tampa,FL,33626,28.05691,-82.624301,4.0,"Restaurants, Pizza, Sandwiches, Italian"
bMiFUN-qiZm6ZRBxTuJ2AQ,My Happy Place Cafe,16811 Gulf Blvd,North Redington Beach,FL,33708,27.8173886,-82.8221315,4.5,"Restaurants, Food, Juice Bars & Smoothies, Sandwiches, Delis, Cafes"
3TpSuWBTfoHyALIePVpNXw,Crabby's On The Pass,12754 Kingfish Dr,Treasure Island,FL,33706,27.782413,-82.781687,4.0,"Seafood, Restaurants, American (Traditional), Pizza, Breakfast & Brunch"
d25NwB0EeDs7-A5KHn94bA,Dallas Pizza & Steak House,7834 106 Avenue NW,Edmonton,AB,T6A 1H5,53.549618,-113.4486671,3.5,"Pizza, Restaurants, Steakhouses, Burgers, Italian"
9aWW7IlfyN87NO7Os0k_Qw,Classic Cake,486 Evesham Rd,Cherry Hill,NJ,08003,39.864631,-74.9648728577,4.0,"Bakeries, Restaurants, Desserts, Food, Cupcakes, Custom Cakes"
pgri9CUZXGy9hi6UMMQR6A,Louie Louie,3611 Walnut St,Philadelphia,PA,19104,39.9532791038,-75.1955875611,4.0,"Restaurants, Burgers, Salad, American (New), Modern European"
YzZBuoFke7eO-FjZzML2BQ,Potwhale,"3620 N 1st Ave, Ste 154",Tucson,AZ,85719,32.272484,-110.960177,4.5,"Restaurants, Hot Pot, Chinese"
nJEhY6tDLTnjv110_kww7Q,Extreme Pizza - Boise,590 Broadway Ave 100,Boise,ID,83702,43.60512,-116.192948,4.0,"Sandwiches, Restaurants, Salad, Pizza"
jmMIGhdfmUhrUBghhCAgGA,Oak Barrel of Eagle,1065 E Winding Creek Dr,Eagle,ID,83616,43.6938292,-116.3406323,4.0,"Tapas/Small Plates, Venues & Event Spaces, Bars, Food, Nightlife, Beer, Wine & Spirits, American (New), Lounges, Caterers, Event Planning & Services, Restaurants, Cupcakes, Wine Bars, American (Traditional)"
EWFkVvEerJOvoGt8dSJZ7w,Karibu Kitchen,218 S Robertson,New Orleans,LA,70112,29.9570129,-90.0778066,4.0,"Restaurants, Caribbean, Barbeque, Cajun/Creole"
fzBcbK539fhZ6cZVp90vEQ,Kobe Asian Restaurant,"1609 Murfreesboro Pike, Ste C",Nashville,TN,37217,36.1046562683,-86.670772017,4.0,"Japanese, Sushi Bars, Thai, Restaurants"
pEYs1oVeJ6YM2SG5WEr5Pg,Burger Theory,8555 Stansted Dr,Indianapolis,IN,46241,39.675040703,-86.3103263801,4.0,"Burgers, Restaurants"
Yv6HUVu7fRMnt_NtGdVQBw,Las Palmas Mexican Restaurant,1905 Hayes St,Nashville,TN,37203,36.1529191,-86.7984549,3.5,"Restaurants, Mexican"
-KWel73upKHxstRCr9JGLw,Smokey Joe's Tavern,210 S 40th St,Philadelphia,PA,19104,39.9537915,-75.2030239,3.5,"Bars, Dive Bars, Pizza, Nightlife, Restaurants"
nUwlAKUoxCJb3SDAxpymbA,Mimi Teriyaki,925 N Orange St,Wilmington,DE,19801,39.7459752154,-75.5492521305,4.5,"Chinese, Restaurants, Korean, Japanese"
B-XPbtnPLfqIZHTpvapQ6w,Back-a-yard Jamaican,308 S 52nd St,Philadelphia,PA,19143,39.9542994,-75.226365,3.5,"Restaurants, Caribbean"
luU0tr_15iniiJ-0c0ISSQ,Bob's Corner Deli,488 Delaware Ave,Roebling,NJ,08518,40.1102276254,-74.7857299476,4.0,"Delis, Breakfast & Brunch, Restaurants, American (New)"
iksVwRfpWymIUUFqw0tXpw,Chubby Cattle,146 N 10th St,Philadelphia,PA,19107,39.9550104,-75.1561342,4.5,"Restaurants, Bars, Seafood, Japanese, Hot Pot, Nightlife, Chinese, Conveyor Belt Sushi, Mongolian, Asian Fusion"
x-SXtoUmGhABNBrsD__q7g,Island Vibes,1316 Antioch Pike,Nashville,TN,37211,36.0851680225,-86.6900665093,4.5,"Restaurants, Caribbean, Bars, Nightlife"
JTyjDMwU01xi0iPIYgCSCw,La Botana Antojos Agridulces,"11130 US Hwy 41 S, Ste 101",Gibsonton,FL,33534,27.8403772,-82.3813343,4.0,"Mexican, Desserts, Food, Restaurants"
EAtdpksdWfWAaqh3XdnNNg,Essene Market & Café,719 S 4th St,Philadelphia,PA,19147,39.9399804,-75.1492562,3.5,"Restaurants, Food, Vegetarian, Organic Stores, Health Markets, Bakeries, Specialty Food, Grocery"
wlORwhEzCTEHari93WKc4Q,Farotto's,9525 Manchester Rd,Saint Louis,MO,63119,38.6094388,-90.3651086,3.5,"Caterers, Venues & Event Spaces, Party & Event Planning, Pizza, Italian, Restaurants, Event Planning & Services"
LsqrLBwo4-VGuwATGAfJ5A,Ricardo's Restaurant,20 Fetters Mill Sq,Huntingdon Valley,PA,19006,40.1250078,-75.063181,3.5,"Spanish, Restaurants, Pizza, Mediterranean, Portuguese, Italian"
Jc00xStur9pJN377-9X6yA,Gregg Mediterranean Restaurant,25 Sioux Road,Sherwood Park,AB,T8A 4C7,53.5339731,-113.3208941,4.0,"Restaurants, Greek, Mediterranean, Middle Eastern"
3DKGhJXrqhVOQGFNiSp9Vg,Avenue Cafe,1907 Saint Charles Ave,New Orleans,LA,70130,29.9358034,-90.0786298,4.0,"Food, Breakfast & Brunch, Cafes, Juice Bars & Smoothies, Restaurants, Sandwiches, Coffee & Tea"
EkSmOSxjs6QksAJaDIfc4w,Lan's Deli,405 N Reo St,Tampa,FL,33607,27.947052,-82.5359821,4.5,"Food, Delis, Sandwiches, Restaurants"
VwADinB-DonoikE35VtkCA,Zemam's Too,119 E Speedway Blvd,Tucson,AZ,85705,32.2360998258,-110.9696781349,4.5,"Restaurants, Food, African, Imported Food, Coffee & Tea, Specialty Food, Ethnic Food"
WSwGEbq6V10QOS-_JlfONg,Los Cantaritos Mexican Grill,5207 Nolensville Pike,Nashville,TN,37211,36.0550442249,-86.7158721015,3.5,"Latin American, Mexican, Restaurants"
xVtO6a4dqKQQzMXkSPL80A,Presidio Market,1236 Santa Barbara St,Santa Barbara,CA,93101,34.4264694,-119.7032393,4.0,"Restaurants, Grocery, Food, Delis, Beer, Wine & Spirits"
rwPdi2Ept5LcVYIRUjj53Q,Angel's Restaurant,2222 Silverside Rd,Wilmington,DE,19810,39.803618,-75.508753,4.0,"Restaurants, Diners, American (Traditional)"
0_3sLdpwzhXnkjSA3My71Q,Myers Front Porch,162 E Main St,Hendersonville,TN,37075,36.3066027653,-86.6092118825,4.0,"Food, Coffee & Tea, Restaurants, Breakfast & Brunch"
wM4Zy0_yibPty__-WMiSSQ,Chocorrant Patisserie & Cafe,10328 - 124 Street,Edmonton,AB,T5N 1R2,53.5454978,-113.536131,4.5,"Bakeries, Restaurants, Cafes, Desserts, Food"
2RRJt-hq-nWeJGZwf94s7g,Sal's Family Pizza of Brentwood,5545 Edmondson Pike,Nashville,TN,37211,36.041972,-86.74609,4.0,"Event Planning & Services, Restaurants, Pizza, Food Delivery Services, Caterers, Food, Italian"
-BAbmwcDsIfiYVNizbjSnw,Viva Nicaragua Restaurant,"1000 W Esplanade Ave, Ste 108",Kenner,LA,70065,30.0219722268,-90.2516783539,4.0,"Latin American, Seafood, Restaurants, Nicaraguan, Honduran"
Cb6tGAb2wcFYOg8WvT5X2w,The Ranch Scottish Highland Burgers,6935 W Overland Rd,Boise,ID,83709,43.5891198,-116.2675948,4.5,"Burgers, Restaurants"
bx30oxuR-CPrzhVIyzOfSQ,Mamma Flora's Trattoria,1750 N Olden Ave,Ewing,NJ,08638,40.248906,-74.768699,4.0,"Italian, Restaurants, Pizza"
TMqM947-Asyd70MPGyrBHw,City Line Deli & Frank's Catering,7547 Haverford Ave,Philadelphia,PA,19151,39.9795187,-75.2683563,3.5,"Delis, Caterers, Diners, Restaurants, Event Planning & Services"
ERxAPTa09fE0tZwvfht26Q,Beijing,909 E Cayuga St,Philadelphia,PA,19124,40.0150353,-75.108814,4.0,"Restaurants, Chinese"
mnSt51_R7m7QT4oSZcIF-g,Villa Rosa,41 Scotch Rd,Ewing,NJ,08628,40.2665861,-74.8011044,3.0,"Restaurants, Italian"
ZiQiMlvgk19GrEEkN9kyRA,The Blind Tiger Cafe - Ybor City,1901 E 7th Ave,Tampa,FL,33605,27.9601407,-82.4378181,4.5,"Shopping, Vegan, Vegetarian, Beer, Wine & Spirits, Sandwiches, Food, Bagels, Bakeries, Coffee & Tea, Men's Clothing, American (Traditional), Restaurants, Women's Clothing, Breakfast & Brunch, Acai Bowls, Fashion, Cafes"
mW-Whzi8dASVhkajlhd1dw,Drifters,1008B Woodland St,Nashville,TN,37206,36.1767600477,-86.750790589,4.0,"Nightlife, Tex-Mex, Barbeque, Dive Bars, Bars, Restaurants, Arts & Entertainment, Music Venues"
K0Iu41wf32UBaow2g8iiaQ,Lebanon Grill,1122 Decatur Street,New Orleans,LA,70116,29.9601958,-90.0593685,4.5,"Middle Eastern, Lebanese, Nightlife, Bars, Hookah Bars, Kebab, Mediterranean, Restaurants"
sr5A1frZiTRediG8FLEkdw,Casa Del Rio,1060 S Pantano Rd,Tucson,AZ,85710,32.2078398,-110.8241176,3.0,"Restaurants, Event Planning & Services, Caterers, Mexican"
22CB12ZGvOIg731zlFot7Q,Cheeseboro's Kitchen,1080 Pennington Rd,Trenton,NJ,08618,40.2437028,-74.7756283,4.5,"Seafood, Restaurants, American (Traditional), Soul Food"
o69X6XW8QLuluIoGqvtQrA,LA Porta Ristorante,1192 N Middletown Rd,Media,PA,19063,39.938962599999996,-75.4601694,4.0,"Nightlife, Wine Bars, Bars, Pizza, Restaurants, Italian"
V9k1f3gxSSstC5-NEz2uGw,Nola Seafood Boil,11135 Pendleton Pike,Indianapolis,IN,46236,39.8628771,-85.9696597,3.5,"Seafood, Restaurants"
67gnSHwFRKgtXlzHzuyGMQ,Feast,3719 E Speedway Blvd,Tucson,AZ,85716,32.2364311121,-110.9133633356,4.0,"American (New), Caterers, Event Planning & Services, Restaurants"
3ALBXAloMWzu_HoFaNKJkA,Bryn and Danes,801 Horsham Rd,Horsham,PA,19044,40.194553384,-75.1574364061,3.0,"Food, Restaurants, American (New)"
BXUqeFDqvTK2uL6sQd5YnQ,Crazy D’s Hot Chicken,101 University Ter,Reno,NV,89503,39.5362876,-119.818231,3.5,Restaurants
EnbfvuKmmVIj4poxMf9hYQ,Localz Sports Bar and Grill,"14219 Walsingham Rd, Ste F",Largo,FL,33774,27.8810910252,-82.8348617,4.5,"Cocktail Bars, Burgers, American (Traditional), American (New), Restaurants, Event Planning & Services, Sports Bars, Bartenders, Nightlife, Bars"
m2AAk9c1S1n8hE-Ny-vlSg,CORE Kitchen & Wine Bar,"15000 North Secret Springs Dr, The Ritz-Carlton, Dove Mountain",Marana,AZ,85658,32.479017,-111.089279,4.5,"Restaurants, American (Traditional), American (New)"
w6MkrKwuc3R8rmR4KLl1Ww,Jean's Pizzeria & Grill,3252 Ryan Ave,Philadelphia,PA,19136,40.0404044,-75.0437057,3.5,"Restaurants, Pizza"
DorCmYVDR5wcCVvbCAvzEg,Fred's Market,6501 US Hwy 301 S,Riverview,FL,33578,27.886441476,-82.3307334564,4.5,"Southern, Buffets, Soul Food, Restaurants, Cafeteria"
lEYYvlWPgMrO_yplaWzrhg,Convivio Italian Artisan Cuisine - Zionsville,40 S Main St,Zionsville,IN,46077,39.951155,-86.2621502,4.5,"Italian, Pasta Shops, Specialty Food, Pizza, Restaurants, Food"
Wx1paSGNKdusVGK9p096nw,Sligo,113 W State St,Media,PA,19063,39.9183919,-75.3915635,3.5,"Food, Comfort Food, Bars, Irish Pub, Pubs, Nightlife, Fish & Chips, Restaurants, Beer, Wine & Spirits"
xB3MxRBF6l8rd9xxJVnLhw,Hattie B’s Hot Chicken - Lower Broadway,"5069 Boadway Pl, Ste 103",Nashville,TN,37203,36.1603364688,-86.7794211178,4.5,"Sandwiches, Chicken Shop, Restaurants, Food, Desserts"
JclXOdPHF1Kkglcon_B31w,Dîner en Blanc,111 S 17th St,Philadelphia,PA,19106,39.951001,-75.16874,3.5,"Local Flavor, Restaurants, Festivals, Diners, Arts & Entertainment"
ENNOuBwp8wZvGboxPbnjMA,Yangtze Inn,211 W State St,Media,PA,19063,39.9185768,-75.3925425,3.5,"Noodles, Asian Fusion, Restaurants, Japanese, Breakfast & Brunch, Chinese"
eHwwt8JeBsHPubOg2qtJeQ,Dasiwa II,3747 Church Rd,Mount Laurel,NJ,08054,39.9303068,-74.9748502,3.5,"Sushi Bars, Barbeque, Korean, Restaurants"
UnpI0GPdaHPeUlb9x9BaEA,Nickel City Sushi & Sports Bar,7658 Park Blvd N,Pinellas Park,FL,33781,27.8387636,-82.7440222,3.5,"Thai, Sports Bars, Asian Fusion, Vietnamese, American (Traditional), Restaurants, Bars, Sushi Bars, Nightlife"
6O6W8hHIMs-xJWT6yfh5qw,Suzi's Restaurant,1555 E Bay Dr,Largo,FL,33771,27.916168,-82.772327,4.5,"Breakfast & Brunch, Diners, American (New), Restaurants, Greek"
_zFPLUe3vljr5__jr9ix8A,Edo Japanese Steakhouse,4500 66th St N,St Petersburg,FL,33709,27.8126473,-82.7300245,3.5,"Steakhouses, Japanese, Sushi Bars, Food, Desserts, Restaurants"
39mtVr_t5JG9jkpNUFDgew,Ricazuelafl,25206 Wesley Chapel Blvd,Lutz,FL,33559,28.1932499784,-82.3992837025,4.5,"Food, Venezuelan, Latin American, Restaurants, Food Trucks"
